,Length_Title,Length_Concultatory
2113,145,837
2114,220,624
2115,91,190
2116,39,263
2117,104,562
2118,79,237
2119,66,244
2120,90,274
2121,110,502
2122,105,367
2123,75,75
2124,57,262
2125,60,1984
2126,142,589
2127,64,296
2128,51,181
2129,62,519
2130,102,252
2131,62,267
2132,52,731
2133,109,109
2134,49,275
2135,105,105
2136,67,97
2137,56,557
2138,72,245
2139,143,288
2140,107,250
2141,56,313
2142,61,61
2143,77,249
2144,74,156
2145,73,270
2146,50,152
2147,65,142
2148,54,54
2149,56,239
2150,70,207
2151,112,837
2152,223,341
2153,127,1170
2154,87,221
2155,79,233
2156,41,246
2157,65,167
2158,214,352
2159,224,1185
2160,84,516
2161,82,318
2162,117,622
2163,119,566
2164,158,1398
2165,63,135
2166,210,407
2167,155,165
2168,192,226
2169,177,338
2170,96,235
2171,178,592
2172,91,936
2173,123,274
2174,44,193
2175,144,726
2176,106,389
2177,97,208
2178,61,684
2179,45,252
2180,122,111
2181,70,237
2182,123,316
2183,134,366
2184,76,418
2185,157,406
2186,50,256
2187,104,500
2188,125,446
2189,119,3099
2190,365,986
2191,112,305
2192,74,74
2193,63,329
2194,184,768
2195,62,193
2196,176,355
2197,131,368
2198,60,60
2199,216,631
2200,34,268
2201,255,435
2202,122,122
2203,72,127
2204,64,141
2205,135,295
2206,59,128
2207,108,108
2208,196,607
2209,45,247
2210,65,488
2211,85,516
2212,84,492
2213,42,42
2214,68,333
2215,60,199
2216,69,744
2217,106,247
2218,96,310
2219,71,487
2220,196,562
2221,101,459
2222,48,496
2223,33,296
2224,17,248
2225,79,389
2226,61,1529
2227,102,361
2228,89,316
2229,101,955
2230,80,359
2231,270,459
2232,94,257
2233,58,421
2234,138,968
2235,141,527
2236,69,239
2237,71,71
2238,108,635
2239,34,239
2240,201,532
2241,122,321
2242,50,1355
2243,76,408
2244,181,407
2245,49,486
2246,43,367
2247,109,230
2248,60,3319
2249,148,411
2250,34,203
2251,78,262
2252,307,811
2253,77,348
2254,94,179
2255,134,277
2256,78,283
2257,97,224
2258,111,330
2259,39,608
2260,56,264
2261,103,490
2262,87,263
2263,108,157
2264,73,85
2265,121,121
2266,210,770
2267,109,453
2268,53,460
2269,62,462
2270,35,427
2271,75,556
2272,95,464
2273,39,745
2274,102,365
2275,111,229
2276,87,199
2277,57,171
2278,168,1021
2279,38,652
2280,109,376
2281,48,231
2282,48,222
2283,76,232
2284,104,266
2285,57,256
2286,78,307
2287,59,149
2288,82,268
2289,67,460
2290,55,354
2291,95,233
2292,55,318
2293,54,356
2294,70,413
2295,63,172
2296,77,256
2297,37,250
2298,79,288
2299,92,1048
2300,34,491
2301,63,329
2302,80,196
2303,229,965
2304,66,432
2305,107,334
2306,76,298
2307,65,169
2308,143,236
2309,104,476
2310,23,293
2311,111,396
2312,53,578
2313,73,367
2314,26,492
2315,365,1467
2316,62,422
2317,181,385
2318,49,1532
2319,71,209
2320,102,411
2321,61,61
2322,123,637
2323,87,198
2324,73,285
2325,92,311
2326,140,296
2327,39,351
2328,74,74
2329,140,506
2330,70,70
2331,103,455
2332,199,799
2333,58,72
2334,67,437
2335,132,993
2336,68,432
2337,98,241
2338,118,305
2339,63,408
2340,60,651
2341,161,802
2342,87,331
2343,60,241
2344,56,406
2345,112,174
2346,99,388
2347,120,312
2348,158,285
2349,115,430
2350,354,1163
2351,364,1643
2352,383,793
2353,369,879
2354,105,1674
2355,84,426
2356,94,652
2357,80,208
2358,77,280
2359,51,388
2360,73,257
2361,110,659
2362,80,541
2363,76,431
2364,112,212
2365,75,577
2366,44,365
2367,122,1355
2368,127,921
2369,101,256
2370,94,641
2371,83,292
2372,105,499
2373,70,214
2374,175,643
2375,75,75
2376,108,647
2377,47,321
2378,65,382
2379,99,406
2380,71,147
2381,120,236
2382,98,981
2383,366,868
2384,62,295
2385,42,164
2386,122,1093
2387,58,58
2388,53,53
2389,62,195
2390,220,496
2391,44,775
2392,116,519
2393,158,860
2394,46,434
2395,75,230
2396,65,516
2397,57,707
2398,158,435
2399,91,523
2400,65,674
2401,129,441
2402,279,510
2403,79,334
2404,50,351
2405,160,467
2406,54,250
2407,82,82
2408,131,142
2409,95,257
2410,76,505
2411,108,310
2412,65,468
2413,202,1478
2414,123,651
2415,241,1085
2416,304,728
2417,188,236
2418,254,653
2419,146,251
2420,107,1083
2421,115,327
2422,64,354
2423,206,520
2424,131,807
2425,111,377
2426,77,675
2427,135,185
2428,89,483
2429,88,203
2430,149,232
2431,20,536
2432,123,463
2433,63,237
2434,101,256
2435,80,376
2436,94,493
2437,339,659
2438,57,535
2439,53,253
2440,373,317
2441,373,351
2442,87,517
2443,639,876
2444,135,1047
2445,53,411
2446,254,1665
2447,184,477
2448,165,289
2449,145,759
2450,106,816
2451,192,274
2452,281,517
2453,146,302
2454,144,410
2455,216,490
2456,278,513
2457,185,266
2458,161,297
2459,208,261
2460,169,618
2461,197,237
2462,153,1259
2463,127,383
2464,53,278
2465,152,274
2466,80,232
2467,207,1010
2468,86,405
2469,25,362
2470,27,194
2471,382,2986
2472,73,149
2473,98,469
2474,384,1499
2475,66,280
2476,133,419
2477,62,774
2478,78,110
2479,229,343
2480,117,203
2481,44,263
2482,40,267
2483,79,184
2484,102,503
2485,64,267
2486,66,451
2487,220,542
2488,94,408
2489,58,308
2490,78,193
2491,67,633
2492,164,344
2493,130,260
2494,44,84
2495,58,221
2496,34,703
2497,155,238
2498,112,281
2499,16,208
2500,166,425
2501,167,640
2502,90,395
2503,74,216
2504,69,477
2505,154,435
2506,36,372
2507,108,383
2508,61,230
2509,62,454
2510,41,402
2511,77,348
2512,109,859
2513,155,792
2514,148,293
2515,41,333
2516,105,291
2517,207,438
2518,94,578
2519,30,234
2520,21,207
2521,51,405
2522,126,375
2523,28,464
2524,141,222
2525,37,332
2526,93,227
2527,79,451
2528,89,418
2529,58,126
2530,59,303
2531,103,449
2532,64,264
2533,283,657
2534,283,717
2535,302,324
2536,54,368
2537,80,329
2538,63,170
2539,97,342
2540,112,670
2541,142,255
2542,161,310
2543,37,383
2544,33,217
2545,121,397
2546,141,463
2547,74,558
2548,76,351
2549,220,539
2550,453,1010
2551,102,553
2552,169,699
2553,126,576
2554,92,258
2555,80,549
2556,66,374
2557,168,450
2558,67,547
2559,158,370
2560,225,435
2561,90,629
2562,204,690
2563,134,359
2564,79,313
2565,314,292
2566,159,555
2567,77,1207
2568,56,505
2569,103,319
2570,85,555
2571,186,709
2572,87,208
2573,230,168
2574,64,600
2575,245,806
2576,94,469
2577,92,173
2578,101,113
2579,104,215
2580,73,536
2581,63,450
2582,90,1181
2583,92,269
2584,112,583
2585,301,208
2586,76,700
2587,229,1405
2588,161,1216
2589,119,216
2590,107,537
2591,232,541
2592,198,237
2593,165,422
2594,53,262
2595,169,196
2596,76,217
2597,67,382
2598,111,402
2599,162,831
2600,155,436
2601,132,836
2602,108,530
2603,51,239
2604,103,193
2605,57,133
2606,121,495
2607,80,163
2608,140,320
2609,185,373
2610,110,559
2611,172,259
2612,101,274
2613,48,299
2614,60,60
2615,61,61
2616,44,290
2617,49,944
2618,73,466
2619,96,1096
2620,89,446
2621,80,164
2622,51,497
2623,51,345
2624,59,305
2625,94,94
2626,51,386
2627,59,519
2628,143,350
2629,68,144
2630,44,459
2631,114,225
2632,51,396
2633,62,771
2634,161,995
2635,75,311
2636,86,86
2637,63,547
2638,80,572
2639,147,637
2640,115,219
2641,103,703
2642,42,377
2643,119,267
2644,135,1295
2645,129,238
2646,64,680
2647,141,1056
2648,101,1160
2649,72,326
2650,69,510
2651,141,396
2652,100,273
2653,83,670
2654,67,732
2655,51,256
2656,76,592
2657,174,273
2658,70,345
2659,78,241
2660,94,1912
2661,221,580
2662,43,328
2663,77,62
2664,54,491
2665,120,338
2666,160,762
2667,50,420
2668,103,433
2669,54,313
2670,48,809
2671,107,507
2672,39,227
2673,68,851
2674,76,290
2675,108,288
2676,174,429
2677,226,1167
2678,147,616
2679,64,683
2680,67,147
2681,66,193
2682,361,1152
2683,61,61
2684,51,242
2685,129,1572
2686,54,54
2687,56,593
2688,89,408
2689,105,271
2690,107,134
2691,120,222
2692,83,571
2693,163,253
2694,100,619
2695,38,518
2696,63,392
2697,157,169
2698,68,404
2699,58,400
2700,95,314
2701,52,247
2702,98,361
2703,92,193
2704,170,583
2705,58,617
2706,115,1445
2707,153,1114
2708,141,448
2709,105,335
2710,59,543
2711,141,199
2712,48,368
2713,40,484
2714,169,1067
2715,54,290
2716,69,84
2717,86,372
2718,72,612
2719,72,258
2720,47,815
2721,124,728
2722,99,737
2723,99,706
2724,76,1689
2725,57,153
2726,43,758
2727,74,824
2728,68,761
2729,43,345
2730,108,449
2731,130,547
2732,119,332
2733,248,1098
2734,85,646
2735,81,732
2736,85,401
2737,202,249
2738,89,558
2739,81,590
2740,107,223
2741,185,714
2742,106,647
2743,161,467
2744,138,316
2745,199,577
2746,85,1368
2747,111,318
2748,216,1438
2749,44,408
2750,204,1472
2751,163,518
2752,60,183
2753,98,718
2754,66,169
2755,48,282
2756,52,148
2757,55,1196
2758,55,883
2759,229,610
2760,54,217
2761,94,182
2762,229,676
2763,46,332
2764,77,351
2765,53,1025
2766,178,233
2767,73,510
2768,44,334
2769,55,417
2770,65,416
2771,145,149
2772,167,221
2773,226,473
2774,93,218
2775,90,336
2776,209,513
2777,65,268
2778,60,448
2779,70,222
2780,55,413
2781,54,221
2782,98,338
2783,51,317
2784,60,213
2785,58,514
2786,160,1367
2787,69,311
2788,200,437
2789,39,336
2790,110,427
2791,92,521
2792,59,378
2793,54,225
2794,134,821
2795,127,791
2796,166,708
2797,225,683
2798,63,957
2799,98,98
2800,105,1045
2801,50,157
2802,125,197
2803,254,539
2804,48,184
2805,114,114
2806,124,456
2807,79,1171
2808,141,184
2809,213,273
2810,66,733
2811,45,500
2812,209,534
2813,91,512
2814,72,260
2815,32,761
2816,75,332
2817,181,526
2818,140,1058
2819,87,302
2820,162,162
2821,77,77
2822,110,397
2823,67,464
2824,47,331
2825,65,270
2826,97,514
2827,169,603
2828,63,252
2829,52,425
2830,166,706
2831,77,278
2832,45,308
2833,98,235
2834,44,307
2835,81,373
2836,118,273
2837,66,531
2838,62,232
2839,26,472
2840,229,549
2841,42,219
2842,56,185
2843,65,353
2844,40,719
2845,95,255
2846,127,375
2847,62,184
2848,91,966
2849,68,68
2850,53,83
2851,90,1103
2852,81,460
2853,61,241
2854,74,405
2855,112,331
2856,108,594
2857,74,518
2858,83,360
2859,66,455
2860,164,446
2861,153,610
2862,248,855
2863,48,597
2864,102,198
2865,66,61
2866,128,275
2867,94,427
2868,114,358
2869,42,265
2870,107,657
2871,80,244
2872,53,235
2873,87,245
2874,159,405
2875,50,204
2876,98,522
2877,71,425
2878,103,303
2879,320,456
2880,52,52
2881,70,556
2882,68,437
2883,94,299
2884,85,332
2885,72,338
2886,75,449
2887,81,686
2888,62,469
2889,204,614
2890,79,448
2891,62,99
2892,64,294
2893,59,287
2894,112,79
2895,88,792
2896,36,1130
2897,128,586
2898,128,696
2899,172,494
2900,97,328
2901,35,399
2902,75,414
2903,88,567
2904,91,375
2905,96,588
2906,76,262
2907,226,1922
2908,85,404
2909,117,296
2910,118,757
2911,156,347
2912,72,252
2913,78,236
2914,55,55
2915,69,178
2916,128,274
2917,96,451
2918,113,277
2919,76,425
2920,173,367
2921,38,292
2922,192,821
2923,626,836
2924,95,376
2925,199,429
2926,194,640
2927,150,725
2928,145,616
2929,55,295
2930,109,109
2931,88,514
2932,34,217
2933,59,890
2934,22,135
2935,73,373
2936,44,207
2937,48,226
2938,28,193
2939,76,305
2940,62,62
2941,112,442
2942,26,325
2943,161,216
2944,99,956
2945,105,678
2946,106,466
2947,85,285
2948,47,140
2949,61,551
2950,82,200
2951,48,112
2952,44,391
2953,99,420
2954,67,188
2955,82,353
2956,93,631
2957,54,438
2958,110,1185
2959,96,518
2960,23,235
2961,81,1007
2962,49,241
2963,104,1372
2964,39,254
2965,53,272
2966,275,638
2967,84,259
2968,100,341
2969,173,281
2970,120,112
2971,79,621
2972,168,538
2973,250,318
2974,52,1681
2975,117,382
2976,201,314
2977,104,266
2978,238,576
2979,249,1149
2980,110,297
2981,243,605
2982,173,556
2983,196,1278
2984,228,267
2985,106,855
2986,53,608
2987,66,398
2988,54,537
2989,154,228
2990,152,434
2991,155,317
2992,146,230
2993,44,968
2994,57,345
2995,103,525
2996,57,396
2997,231,963
2998,184,405
2999,227,223
3000,49,301
3001,40,289
3002,120,387
3003,264,465
3004,60,411
3005,96,1136
3006,268,408
3007,202,468
3008,62,616
3009,84,448
3010,45,379
3011,51,51
3012,82,496
3013,98,719
3014,51,389
3015,199,484
3016,117,503
3017,98,242
3018,39,325
3019,87,262
3020,84,612
3021,115,185
3022,178,670
3023,125,338
3024,171,537
3025,28,278
3026,77,427
3027,107,554
3028,48,285
3029,28,223
3030,30,247
3031,55,381
3032,96,554
3033,247,1048
3034,113,256
3035,50,271
3036,134,148
3037,45,654
3038,68,349
3039,85,465
3040,125,1147
3041,23,503
3042,169,339
3043,34,177
3044,70,271
3045,109,436
3046,150,342
3047,97,190
3048,55,228
3049,65,289
3050,64,186
3051,110,543
3052,71,673
3053,129,247
3054,133,133
3055,106,332
3056,85,237
3057,70,273
3058,189,927
3059,57,331
3060,189,269
3061,46,440
3062,65,160
3063,94,655
3064,66,430
3065,195,890
3066,193,258
3067,201,1226
3068,58,735
3069,58,347
3070,216,382
3071,43,547
3072,88,181
3073,101,1322
3074,67,227
3075,80,333
3076,50,506
3077,60,297
3078,81,225
3079,139,156
3080,99,399
3081,157,760
3082,134,502
3083,81,137
3084,49,176
3085,79,454
3086,50,172
3087,80,295
3088,68,469
3089,76,152
3090,54,168
3091,20,257
3092,66,437
3093,72,72
3094,44,388
3095,98,689
3096,59,339
3097,57,906
3098,86,279
3099,47,356
3100,89,346
3101,145,145
3102,103,192
3103,63,359
3104,67,1032
3105,69,402
3106,81,402
3107,82,384
3108,144,314
3109,145,258
3110,127,635
3111,48,256
3112,80,763
3113,78,312
3114,76,743
3115,31,263
3116,71,557
3117,84,520
3118,100,909
3119,53,159
3120,55,265
3121,73,222
3122,91,580
3123,94,389
3124,145,364
3125,93,403
3126,180,3392
3127,60,384
3128,42,237
3129,84,443
3130,123,3073
3131,109,283
3132,79,915
3133,193,357
3134,181,1024
3135,251,489
3136,89,383
3137,103,267
3138,122,900
3139,159,807
3140,39,1157
3141,69,196
3142,112,494
3143,103,306
3144,64,304
3145,59,480
3146,75,791
3147,58,317
3148,202,429
3149,38,159
3150,55,470
3151,63,751
3152,60,209
3153,152,1462
3154,185,304
3155,69,288
3156,245,395
3157,328,1188
3158,366,813
3159,49,646
3160,112,447
3161,216,408
3162,77,455
3163,120,834
3164,166,410
3165,74,291
3166,96,281
3167,73,428
3168,66,281
3169,99,365
3170,63,391
3171,93,324
3172,177,688
3173,132,404
3174,122,769
3175,77,335
3176,71,411
3177,51,424
3178,82,428
3179,93,267
3180,76,253
3181,65,197
3182,106,372
3183,90,973
3184,32,964
3185,136,504
3186,96,434
3187,57,300
3188,80,338
3189,185,409
3190,97,305
3191,230,518
3192,49,159
3193,75,223
3194,56,329
3195,120,597
3196,37,471
3197,36,199
3198,57,681
3199,64,228
3200,73,381
3201,56,732
3202,53,239
3203,106,306
3204,26,843
3205,84,303
3206,136,506
3207,142,391
3208,50,318
3209,66,257
3210,90,174
3211,56,1860
3212,83,272
3213,89,636
3214,100,183
3215,93,294
3216,71,606
3217,138,216
3218,59,369
3219,58,415
3220,69,198
3221,92,116
3222,115,115
3223,97,193
3224,141,484
3225,61,75
3226,68,326
3227,68,317
3228,114,308
3229,106,385
3230,68,288
3231,82,273
3232,107,392
3233,48,141
3234,49,120
3235,71,416
3236,78,293
3237,71,226
3238,66,550
3239,74,416
3240,84,388
3241,151,931
3242,139,480
3243,186,719
3244,143,277
3245,80,273
3246,69,119
3247,54,239
3248,130,286
3249,80,189
3250,158,318
3251,41,486
3252,64,145
3253,92,495
3254,141,410
3255,41,148
3256,109,542
3257,231,1602
3258,63,315
3259,160,423
3260,72,351
3261,122,274
3262,106,458
3263,84,84
3264,67,361
3265,62,319
3266,135,211
3267,102,257
3268,54,608
3269,71,220
3270,156,357
3271,229,433
3272,83,469
3273,193,1124
3274,219,245
3275,217,747
3276,85,377
3277,183,1128
3278,114,493
3279,116,341
3280,134,462
3281,40,600
3282,91,426
3283,37,201
3284,177,213
3285,64,505
3286,176,221
3287,50,247
3288,68,369
3289,146,211
3290,83,243
3291,195,593
3292,104,782
3293,86,349
3294,93,440
3295,77,194
3296,71,258
3297,105,552
3298,177,502
3299,131,259
3300,97,443
3301,137,861
3302,54,380
3303,157,1177
3304,82,200
3305,78,264
3306,63,258
3307,82,297
3308,102,468
3309,107,488
3310,112,423
3311,63,802
3312,162,726
3313,64,250
3314,55,279
3315,99,820
3316,59,346
3317,39,351
3318,49,688
3319,50,722
3320,67,173
3321,52,1968
3322,75,427
3323,54,473
3324,53,394
3325,97,308
3326,43,544
3327,35,193
3328,127,343
3329,109,1306
3330,47,2132
3331,61,386
3332,125,400
3333,66,468
3334,194,988
3335,78,364
3336,106,267
3337,38,206
3338,74,596
3339,123,123
3340,108,296
3341,75,543
3342,110,278
3343,44,263
3344,51,663
3345,227,769
3346,70,188
3347,229,414
3348,50,401
3349,97,97
3350,158,247
3351,47,642
3352,51,221
3353,115,372
3354,186,653
3355,122,378
3356,69,229
3357,79,928
3358,62,1287
3359,101,414
3360,74,929
3361,71,224
3362,160,1307
3363,164,164
3364,49,250
3365,105,271
3366,91,91
3367,71,918
3368,79,368
3369,60,753
3370,65,353
3371,64,645
3372,88,338
3373,63,395
3374,52,287
3375,95,286
3376,172,567
3377,194,1795
3378,61,453
3379,143,475
3380,79,1064
3381,121,433
3382,209,468
3383,163,808
3384,212,273
3385,109,646
3386,87,381
3387,93,933
3388,86,497
3389,82,240
3390,187,471
3391,61,426
3392,68,502
3393,136,1006
3394,80,389
3395,64,383
3396,73,428
3397,200,854
3398,65,312
3399,99,3159
3400,94,289
3401,141,835
3402,73,597
3403,35,74
3404,221,531
3405,84,277
3406,68,1511
3407,221,893
3408,81,628
3409,160,923
3410,96,742
3411,56,859
3412,66,466
3413,90,193
3414,136,404
3415,62,196
3416,152,1153
3417,76,401
3418,162,1006
3419,158,601
3420,46,903
3421,79,274
3422,133,629
3423,155,729
3424,67,420
3425,184,710
3426,186,801
3427,138,503
3428,72,277
3429,62,197
3430,143,143
3431,66,328
3432,141,2882
3433,84,256
3434,215,657
3435,76,246
3436,58,348
3437,103,1021
3438,56,599
3439,85,401
3440,87,862
3441,52,428
3442,222,666
3443,153,712
3444,65,586
3445,82,208
3446,108,836
3447,50,421
3448,114,435
3449,52,334
3450,65,290
3451,76,384
3452,81,740
3453,187,481
3454,150,559
3455,64,193
3456,52,312
3457,83,696
3458,81,436
3459,93,391
3460,78,491
3461,53,1493
3462,124,954
3463,186,314
3464,41,279
3465,85,267
3466,169,144
3467,67,274
3468,114,592
3469,230,1296
3470,65,409
3471,68,570
3472,196,726
3473,92,419
3474,99,456
3475,108,239
3476,76,611
3477,145,366
3478,114,1031
3479,123,345
3480,76,558
3481,45,501
3482,159,827
3483,198,805
3484,136,278
3485,84,273
3486,220,491
3487,100,315
3488,62,62
3489,121,285
3490,95,301
3491,196,369
3492,58,177
3493,44,330
3494,255,660
3495,96,357
3496,81,387
3497,176,1070
3498,66,358
3499,76,696
3500,131,243
3501,106,539
3502,195,532
3503,28,2752
3504,93,614
3505,116,518
3506,77,346
3507,46,172
3508,138,515
3509,102,769
3510,52,554
3511,85,508
3512,53,53
3513,113,803
3514,106,185
3515,136,534
3516,114,1005
3517,111,527
3518,78,293
3519,75,305
3520,54,156
3521,109,602
3522,205,780
3523,90,430
3524,58,546
3525,129,612
3526,94,316
3527,114,243
3528,149,783
3529,52,333
3530,52,532
3531,81,339
3532,222,973
3533,87,749
3534,87,499
3535,104,234
3536,130,678
3537,131,294
3538,136,278
3539,147,1228
3540,252,1339
3541,51,523
3542,114,551
3543,82,342
3544,49,237
3545,64,64
3546,150,629
3547,107,815
3548,51,309
3549,128,945
3550,60,445
3551,123,347
3552,166,213
3553,61,347
3554,135,436
3555,76,277
3556,64,634
3557,212,684
3558,57,213
3559,66,418
3560,91,364
3561,61,196
3562,76,76
3563,144,379
3564,92,498
3565,74,147
3566,65,325
3567,78,426
3568,132,558
3569,92,490
3570,55,331
3571,115,1592
3572,57,318
3573,72,128
3574,70,307
3575,78,927
3576,84,236
3577,78,190
3578,99,670
3579,55,55
3580,142,389
3581,51,365
3582,72,292
3583,90,283
3584,87,823
3585,89,277
3586,177,1061
3587,119,732
3588,118,219
3589,102,189
3590,238,802
3591,109,501
3592,69,251
3593,41,939
3594,115,544
3595,16,311
3596,31,801
3597,188,672
3598,132,1169
3599,49,706
3600,127,420
3601,79,363
3602,88,1361
3603,74,182
3604,136,156
3605,78,298
3606,174,352
3607,127,182
3608,126,667
3609,51,463
3610,68,256
3611,80,80
3612,66,914
3613,69,278
3614,135,602
3615,114,428
3616,76,76
3617,110,274
3618,39,267
3619,51,198
3620,114,286
3621,105,592
3622,132,556
3623,128,605
3624,113,371
3625,43,533
3626,254,1342
3627,46,726
3628,60,367
3629,104,355
3630,68,480
3631,62,188
3632,44,34
3633,92,381
3634,91,269
3635,106,340
3636,96,653
3637,70,275
3638,90,715
3639,85,188
3640,296,703
3641,74,1006
3642,116,440
3643,151,350
3644,346,711
3645,53,2496
3646,81,298
3647,81,402
3648,376,903
3649,190,890
3650,113,888
3651,116,616
3652,91,878
3653,110,319
3654,522,1339
3655,117,305
3656,117,560
3657,204,1345
3658,70,311
3659,137,137
3660,55,55
3661,229,681
3662,57,1061
3663,94,228
3664,76,1131
3665,50,595
3666,297,344
3667,47,213
3668,92,378
3669,85,168
3670,88,88
3671,58,966
3672,61,172
3673,224,393
3674,43,328
3675,83,123
3676,49,49
3677,69,321
3678,98,361
3679,108,1538
3680,90,329
3681,106,478
3682,75,474
3683,79,138
3684,61,1660
3685,162,382
3686,55,294
3687,108,271
3688,110,1390
3689,134,372
